Property,Time,Value
Left Hand Down-Up,1.80000000,-0.00598577
Left Hand Down-Up,1.85000000,-0.00490369
Left Hand Down-Up,1.90000000,-0.00352022
Left Hand Down-Up,1.95000000,-0.00332214
Left Hand Down-Up,2.01666700,-0.00374959
Left Hand Down-Up,2.11666700,-0.00337324
Left Hand Down-Up,2.21666700,-0.00402808
Left Hand Down-Up,2.30000000,-0.00408789
Left Hand Down-Up,2.40000000,-0.00448515
Left Hand Down-Up,2.48333300,-0.00411102
Left Hand Down-Up,2.65000000,-0.00507938
Left Hand Down-Up,2.78333400,-0.00517073
Left Hand Down-Up,2.88333300,-0.00582481
Left Hand Down-Up,3.00000000,-0.00573136
Left Hand Down-Up,3.11666700,-0.00623428
Left Hand Down-Up,3.23333400,-0.00695624
Left Hand Down-Up,3.35000000,-0.00647159
Left Hand Down-Up,3.45000000,-0.00650915
Left Hand Down-Up,3.55000000,-0.00622804
Left Hand Down-Up,3.66666700,-0.00668490
Left Hand Down-Up,3.76666700,-0.00627278
Left Hand Down-Up,3.86666700,-0.00742573
Left Hand Down-Up,3.96666700,-0.00753245
Left Hand Down-Up,4.13333400,-0.00718138
Left Hand Down-Up,4.25000000,-0.00798368
Left Hand Down-Up,4.35000000,-0.00703103
Left Hand Down-Up,4.46666700,-0.00726458
Left Hand Down-Up,4.55000000,-0.00738227
Left Hand Down-Up,4.63333400,-0.00712294
Left Hand Down-Up,4.71666700,-0.00841164
Left Hand Down-Up,4.83333300,-0.00692871
Left Hand Down-Up,4.95000000,-0.00720251
Left Hand Down-Up,5.10000000,-0.00609149
Left Hand Down-Up,5.18333300,-0.00591309
Left Hand Down-Up,5.26666700,-0.00481364
Left Hand Down-Up,5.35000000,-0.00555071
Left Hand Down-Up,5.43333300,-0.00458940
Left Hand Down-Up,5.53333400,-0.00513505
Left Hand Down-Up,5.63333400,-0.00438338
Left Hand Down-Up,5.71666700,-0.00385297
Left Hand Down-Up,5.80000000,-0.00379431
Left Hand Down-Up,5.88333400,-0.00445654
Left Hand Down-Up,6.00000000,-0.00527459
Left Hand Down-Up,6.15000000,-0.00602501
Left Hand Down-Up,6.23333400,-0.00621959
Left Hand Down-Up,6.31666700,-0.00655427
Left Hand Down-Up,6.40000100,-0.00667807
Left Hand Down-Up,6.48333400,-0.00739137
Left Hand Down-Up,6.58333300,-0.00745113
Left Hand Down-Up,6.71666700,-0.00823405
Left Hand Down-Up,6.81666700,-0.00880703
Left Hand Down-Up,6.90000100,-0.00930500
Left Hand Down-Up,6.98333400,-0.00968149
Left Hand Down-Up,7.06666700,-0.01007283
Left Hand Down-Up,7.20000000,-0.01213565
Left Hand Down-Up,7.30000000,-0.00961848
Left Hand Down-Up,7.41666700,-0.01063036
Left Hand Down-Up,7.51666700,-0.00990164
Left Hand Down-Up,7.60000000,-0.01021938
Left Hand Down-Up,7.70000000,-0.00971047
Left Hand Down-Up,7.76666700,-0.00913830
Left Hand Down-Up,7.83333400,-0.00909433
Left Hand Down-Up,7.91666700,-0.01056008
Left Hand Down-Up,8.01666700,-0.00817612
Left Hand Down-Up,8.11666700,-0.00752396
Left Hand Down-Up,8.28333400,-0.00713497
Left Hand Down-Up,8.33333400,-0.00745728
Left Hand In-Out,0.00000000,0.00144119
Left Hand In-Out,0.01666667,0.00140657
Left Hand In-Out,0.10000000,0.00114279
Left Hand In-Out,0.15000000,0.00157366
Left Hand In-Out,0.21666670,0.00227578
Left Hand In-Out,0.30000000,0.00217828
Left Hand In-Out,0.38333340,0.00242183
Left Hand In-Out,0.46666670,0.00258739
Left Hand In-Out,0.55000000,0.00358760
Left Hand In-Out,0.66666670,0.00329438
Left Hand In-Out,0.76666670,0.00388290
Left Hand In-Out,0.88333340,0.00480941
Left Hand In-Out,0.98333340,0.00634685
Left Hand In-Out,1.10000000,0.00631331
Left Hand In-Out,1.21666700,0.00730805
Left Hand In-Out,1.31666700,0.00669417
Left Hand In-Out,1.40000000,0.00687792
Left Hand In-Out,1.46666700,0.00820654
Left Hand In-Out,1.53333300,0.00978949
Left Hand In-Out,1.63333300,0.00846681
Left Hand In-Out,1.71666700,0.00944171
Left Hand In-Out,1.81666700,0.00927344
Left Hand In-Out,1.91666700,0.01040140
Left Hand In-Out,2.05000000,0.01015074
Left Hand In-Out,2.16666700,0.00977230
Left Hand In-Out,2.25000000,0.00743158
Left Hand In-Out,2.35000000,0.00627233
Left Hand In-Out,2.43333300,0.00568198
Left Hand In-Out,2.51666700,0.00599856
Left Hand In-Out,2.61666700,0.00537915
Left Hand In-Out,2.70000000,0.00477894
Left Hand In-Out,2.80000000,0.00398421
Left Hand In-Out,2.88333300,0.00420534
Left Hand In-Out,2.95000000,0.00349316
Left Hand In-Out,3.01666700,0.00187653
Left Hand In-Out,3.08333300,0.00123649
Left Hand In-Out,3.15000000,0.00177463
Left Hand In-Out,3.21666700,0.00264741
Left Hand In-Out,3.35000000,0.00195094
Left Hand In-Out,3.41666700,0.00113049
Left Hand In-Out,3.45000000,0.00127551
Left Hand In-Out,3.50000000,0.00193928
Left Hand In-Out,3.55000000,0.00210218
Left Hand In-Out,3.61666700,0.00156908
Left Hand In-Out,3.66666700,0.00153843
Left Hand In-Out,3.73333400,0.00181787
Left Hand In-Out,3.78333400,0.00148541
Left Hand In-Out,3.81666700,0.00122390
Left Hand In-Out,3.85000000,0.00121921
Left Hand In-Out,3.90000000,0.00148870
Left Hand In-Out,3.95000000,0.00145682
Left Hand In-Out,4.00000000,0.00125468
Left Hand In-Out,4.11666700,0.00132529
Left Hand In-Out,4.16666700,0.00136768
Left Hand In-Out,4.20000000,0.00120824
Left Hand In-Out,4.25000000,0.00110459
Left Hand In-Out,4.28333400,0.00152025
Left Hand In-Out,4.33333300,0.00240289
Left Hand In-Out,4.36666700,0.00243384
Left Hand In-Out,4.45000000,0.00091214
Left Hand In-Out,4.48333400,0.00081622
Left Hand In-Out,4.53333400,0.00163777
Left Hand In-Out,4.60000000,0.00305646
Left Hand In-Out,4.65000000,0.00297758
Left Hand In-Out,4.70000000,0.00235688
Left Hand In-Out,4.75000000,0.00260499
Left Hand In-Out,4.83333300,0.00427682
Left Hand In-Out,4.90000000,0.00422290
Left Hand In-Out,4.96666700,0.00400237
Left Hand In-Out,5.05000000,0.00480663
Left Hand In-Out,5.16666700,0.00563338
Left Hand In-Out,5.26666700,0.00602444
Left Hand In-Out,5.35000000,0.00597053
Left Hand In-Out,5.43333300,0.00692859
Left Hand In-Out,5.51666700,0.00692219
Left Hand In-Out,5.60000000,0.00677956
Left Hand In-Out,5.68333300,0.00588765
Left Hand In-Out,5.80000000,0.00542853
Left Hand In-Out,5.90000000,0.00445292
Left Hand In-Out,5.96666700,0.00338967
Left Hand In-Out,6.03333400,0.00213945
Left Hand In-Out,6.08333300,0.00190163
Left Hand In-Out,6.13333400,0.00198316
Left Hand In-Out,6.18333400,0.00172724
Left Hand In-Out,6.23333400,0.00143628
Left Hand In-Out,6.28333400,0.00161284
Left Hand In-Out,6.35000000,0.00205207
Left Hand In-Out,6.43333400,0.00185395
Left Hand In-Out,6.55000000,0.00150932
Left Hand In-Out,6.60000000,0.00074804
Left Hand In-Out,6.63333400,0.00009063
Left Hand In-Out,6.65000100,-0.00022570
Left Hand In-Out,6.68333400,-0.00072196
Left Hand In-Out,6.73333400,-0.00088124
Left Hand In-Out,6.76666700,-0.00062070
Left Hand In-Out,6.80000000,-0.00028363
Left Hand In-Out,6.81666700,-0.00017998
Left Hand In-Out,6.83333300,-0.00016798
Left Hand In-Out,6.85000000,-0.00027842
Left Hand In-Out,6.86666700,-0.00052325
Left Hand In-Out,6.95000000,-0.00292548
Left Hand In-Out,7.03333400,-0.00447260
Left Hand In-Out,7.11666700,-0.00463733
Left Hand In-Out,7.20000000,-0.00291019
Left Hand In-Out,7.26666700,-0.00183182
Left Hand In-Out,7.30000000,-0.00185525
Left Hand In-Out,7.35000000,-0.00290696
Left Hand In-Out,7.40000100,-0.00376495
Left Hand In-Out,7.48333400,-0.00250491
Left Hand In-Out,7.53333400,-0.00215916
Left Hand In-Out,7.58333300,-0.00223746
Left Hand In-Out,7.66666700,-0.00183156
Left Hand In-Out,7.73333400,-0.00139719
Left Hand In-Out,7.76666700,-0.00089721
Left Hand In-Out,7.81666700,-0.00007432
Left Hand In-Out,7.83333400,0.00006997
Left Hand In-Out,7.85000000,0.00012021
Left Hand In-Out,7.86666700,0.00009208
Left Hand In-Out,7.88333400,0.00002655
Left Hand In-Out,7.90000100,-0.00003663
Left Hand In-Out,7.91666700,-0.00005908
Left Hand In-Out,7.93333400,-0.00001883
Left Hand In-Out,7.95000000,0.00007881
Left Hand In-Out,7.96666700,0.00021580
Left Hand In-Out,8.00000000,0.00048918
Left Hand In-Out,8.03333400,0.00065105
Left Hand In-Out,8.08333400,0.00086907
Left Hand In-Out,8.13333400,0.00136213
Left Hand In-Out,8.18333300,0.00165344
Left Hand In-Out,8.25000000,0.00137698
Left Hand In-Out,8.30000000,0.00136887
Left Hand In-Out,8.33333400,0.00144025
Right Shoulder Down-Up,0.00000000,0.00000038
Right Shoulder Down-Up,0.01666667,-0.00084848
Right Shoulder Down-Up,0.03333334,-0.00138893
Right Shoulder Down-Up,0.06666667,-0.00181378
Right Shoulder Down-Up,0.11666670,-0.00080104
Right Shoulder Down-Up,0.13333330,-0.00013601
Right Shoulder Down-Up,0.15000000,0.00033822
Right Shoulder Down-Up,0.16666670,0.00083186
Right Shoulder Down-Up,0.23333330,0.00422442
Right Shoulder Down-Up,0.35000000,0.01732121
Right Shoulder Down-Up,0.45000000,0.03211650
Right Shoulder Down-Up,0.56666670,0.04992804
Right Shoulder Down-Up,0.86666670,0.11333800
Right Shoulder Down-Up,1.05000000,0.15721520
Right Shoulder Down-Up,1.30000000,0.21473770
Right Shoulder Down-Up,1.76666700,0.29284220
Right Shoulder Down-Up,2.21666700,0.31097020
Right Shoulder Down-Up,2.71666700,0.25129600
Right Shoulder Down-Up,3.16666700,0.15108050
Right Shoulder Down-Up,3.31666700,0.11670840
Right Shoulder Down-Up,3.43333300,0.09305654
Right Shoulder Down-Up,3.68333400,0.04409662
Right Shoulder Down-Up,3.78333400,0.02850327
Right Shoulder Down-Up,3.85000000,0.02202025
Right Shoulder Down-Up,3.91666700,0.01676638
Right Shoulder Down-Up,3.98333400,0.00822268
Right Shoulder Down-Up,4.03333400,0.00419928
Right Shoulder Down-Up,4.08333300,0.00219272
Right Shoulder Down-Up,4.11666700,0.00100826
Right Shoulder Down-Up,4.13333400,0.00051501
Right Shoulder Down-Up,4.15000000,0.00017147
Right Shoulder Down-Up,4.16666700,0.00004187
Right Shoulder Down-Up,4.18333300,0.00015858
Right Shoulder Down-Up,4.26666700,0.00395408
Right Shoulder Down-Up,4.41666700,0.01946948
Right Shoulder Down-Up,4.51666700,0.03587374
Right Shoulder Down-Up,4.61666700,0.05721615
Right Shoulder Down-Up,4.83333300,0.11157990
Right Shoulder Down-Up,5.23333400,0.22075130
Right Shoulder Down-Up,5.60000000,0.29790710
Right Shoulder Down-Up,6.06666700,0.31059370
Right Shoulder Down-Up,6.65000100,0.24109070
Right Shoulder Down-Up,6.95000000,0.18299520
Right Shoulder Down-Up,7.10000000,0.15440410
Right Shoulder Down-Up,7.23333400,0.12583640
Right Shoulder Down-Up,7.45000000,0.08774645
Right Shoulder Down-Up,7.60000000,0.06036531
Right Shoulder Down-Up,7.70000000,0.04698781
Right Shoulder Down-Up,7.80000000,0.03335448
Right Shoulder Down-Up,7.90000100,0.02404526
Right Shoulder Down-Up,8.11666700,0.00592093
Right Shoulder Down-Up,8.18333300,0.00223591
Right Shoulder Down-Up,8.21666700,0.00083138
Right Shoulder Down-Up,8.23333400,0.00030841
Right Shoulder Down-Up,8.25000000,-0.00014129
Right Shoulder Down-Up,8.26666700,-0.00060704
Right Shoulder Down-Up,8.30000000,-0.00071781
Right Shoulder Down-Up,8.31666800,-0.00047479
Right Shoulder Down-Up,8.33333400,-0.00000121
Right Shoulder Front-Back,0.00000000,0.00000000
Right Shoulder Front-Back,0.01666667,-0.00058688
Right Shoulder Front-Back,0.03333334,-0.00104587
Right Shoulder Front-Back,0.08333334,-0.00175120
Right Shoulder Front-Back,0.15000000,-0.00122152
Right Shoulder Front-Back,0.20000000,-0.00051454
Right Shoulder Front-Back,0.23333330,-0.00018288
Right Shoulder Front-Back,0.25000000,-0.00014161
Right Shoulder Front-Back,0.26666670,-0.00020462
Right Shoulder Front-Back,0.28333340,-0.00034475
Right Shoulder Front-Back,0.30000000,-0.00049946
Right Shoulder Front-Back,0.31666670,-0.00056753
Right Shoulder Front-Back,0.33333330,-0.00045501
Right Shoulder Front-Back,0.35000000,-0.00011458
Right Shoulder Front-Back,0.36666670,0.00044278
Right Shoulder Front-Back,0.40000000,0.00175688
Right Shoulder Front-Back,0.41666670,0.00219858
Right Shoulder Front-Back,0.45000000,0.00208966
Right Shoulder Front-Back,0.48333330,0.00088017
Right Shoulder Front-Back,0.50000000,0.00018425
Right Shoulder Front-Back,0.51666670,-0.00040796
Right Shoulder Front-Back,0.53333340,-0.00084837
Right Shoulder Front-Back,0.58333340,-0.00197708
Right Shoulder Front-Back,0.61666670,-0.00363222
Right Shoulder Front-Back,0.70000000,-0.00977878
Right Shoulder Front-Back,0.76666670,-0.01133966
Right Shoulder Front-Back,0.81666670,-0.01247580
Right Shoulder Front-Back,0.90000000,-0.01657817
Right Shoulder Front-Back,1.00000000,-0.01588200
Right Shoulder Front-Back,1.10000000,-0.01838319
Right Shoulder Front-Back,1.20000000,-0.01781037
Right Shoulder Front-Back,1.31666700,-0.01917866
Right Shoulder Front-Back,1.40000000,-0.01870533
Right Shoulder Front-Back,1.48333300,-0.01574601
Right Shoulder Front-Back,1.60000000,-0.01342677
Right Shoulder Front-Back,1.70000000,-0.01173034
Right Shoulder Front-Back,1.76666700,-0.01060591
Right Shoulder Front-Back,1.85000000,-0.01188025
Right Shoulder Front-Back,1.93333300,-0.01025681
Right Shoulder Front-Back,2.03333400,-0.01276320
Right Shoulder Front-Back,2.13333300,-0.01254408
Right Shoulder Front-Back,2.26666700,-0.01303647
Right Shoulder Front-Back,2.41666700,-0.01485429
Right Shoulder Front-Back,2.60000000,-0.01560530
Right Shoulder Front-Back,2.76666700,-0.01621084
Right Shoulder Front-Back,2.90000000,-0.01325416
Right Shoulder Front-Back,3.00000000,-0.00881640
Right Shoulder Front-Back,3.11666700,-0.00186165
Right Shoulder Front-Back,3.15000000,-0.00057980
Right Shoulder Front-Back,3.16666700,-0.00028988
Right Shoulder Front-Back,3.18333300,-0.00032292
Right Shoulder Front-Back,3.20000000,-0.00067978
Right Shoulder Front-Back,3.21666700,-0.00129022
Right Shoulder Front-Back,3.25000000,-0.00258487
Right Shoulder Front-Back,3.28333400,-0.00256060
Right Shoulder Front-Back,3.30000000,-0.00172223
Right Shoulder Front-Back,3.31666700,-0.00039131
Right Shoulder Front-Back,3.33333300,0.00123107
Right Shoulder Front-Back,3.35000000,0.00287878
Right Shoulder Front-Back,3.38333300,0.00523286
Right Shoulder Front-Back,3.43333300,0.00516355
Right Shoulder Front-Back,3.48333400,0.00334539
Right Shoulder Front-Back,3.56666700,0.00257250
Right Shoulder Front-Back,3.63333300,0.00338148
Right Shoulder Front-Back,3.71666700,0.00462092
Right Shoulder Front-Back,3.75000000,0.00369328
Right Shoulder Front-Back,3.78333400,0.00267114
Right Shoulder Front-Back,3.80000000,0.00265724
Right Shoulder Front-Back,3.81666700,0.00320320
Right Shoulder Front-Back,3.85000000,0.00580217
Right Shoulder Front-Back,3.88333300,0.00865289
Right Shoulder Front-Back,3.91666700,0.00914867
Right Shoulder Front-Back,3.98333400,0.00336541
Right Shoulder Front-Back,4.00000000,0.00210353
Right Shoulder Front-Back,4.01666700,0.00130121
Right Shoulder Front-Back,4.03333400,0.00091667
Right Shoulder Front-Back,4.05000000,0.00080995
Right Shoulder Front-Back,4.06666700,0.00081336
Right Shoulder Front-Back,4.08333300,0.00079316
Right Shoulder Front-Back,4.10000000,0.00068433
Right Shoulder Front-Back,4.11666700,0.00049052
Right Shoulder Front-Back,4.13333400,0.00025636
Right Shoulder Front-Back,4.15000000,0.00003762
Right Shoulder Front-Back,4.18333300,-0.00019734
Right Shoulder Front-Back,4.20000000,-0.00019751
Right Shoulder Front-Back,4.23333400,-0.00004565
Right Shoulder Front-Back,4.25000000,0.00007314
Right Shoulder Front-Back,4.30000000,0.00039126
Right Shoulder Front-Back,4.33333300,0.00044909
Right Shoulder Front-Back,4.38333400,0.00033298
Right Shoulder Front-Back,4.41666700,0.00022409
Right Shoulder Front-Back,4.43333300,0.00012488
Right Shoulder Front-Back,4.45000000,-0.00004155
Right Shoulder Front-Back,4.46666700,-0.00029200
Right Shoulder Front-Back,4.48333400,-0.00062122
Right Shoulder Front-Back,4.53333400,-0.00153767
Right Shoulder Front-Back,4.56666700,-0.00141071
Right Shoulder Front-Back,4.58333300,-0.00108160
Right Shoulder Front-Back,4.60000000,-0.00067517
Right Shoulder Front-Back,4.61666700,-0.00031582
Right Shoulder Front-Back,4.63333400,-0.00011288
Right Shoulder Front-Back,4.65000000,-0.00014533
Right Shoulder Front-Back,4.66666700,-0.00042229
Right Shoulder Front-Back,4.70000000,-0.00143248
Right Shoulder Front-Back,4.73333400,-0.00232200
Right Shoulder Front-Back,4.78333400,-0.00244517
Right Shoulder Front-Back,4.81666700,-0.00218880
Right Shoulder Front-Back,4.86666700,-0.00233561
Right Shoulder Front-Back,4.91666700,-0.00277790
Right Shoulder Front-Back,5.01666700,-0.00267660
Right Shoulder Front-Back,5.10000000,-0.00240854
Right Shoulder Front-Back,5.16666700,-0.00278370
Right Shoulder Front-Back,5.23333400,-0.00368199
Right Shoulder Front-Back,5.30000000,-0.00491834
Right Shoulder Front-Back,5.40000000,-0.00703648
Right Shoulder Front-Back,5.50000000,-0.00566523
Right Shoulder Front-Back,5.58333300,-0.00661127
Right Shoulder Front-Back,5.68333300,-0.00655882
Right Shoulder Front-Back,5.75000000,-0.00591370
Right Shoulder Front-Back,5.80000000,-0.00560183
Right Shoulder Front-Back,5.86666700,-0.00594436
Right Shoulder Front-Back,5.95000000,-0.00609514
Right Shoulder Front-Back,6.06666700,-0.00980752
Right Shoulder Front-Back,6.18333400,-0.00992476
Right Shoulder Front-Back,6.25000000,-0.01037670
Right Shoulder Front-Back,6.35000000,-0.01260462
Right Shoulder Front-Back,6.45000000,-0.01009500
Right Shoulder Front-Back,6.55000000,-0.00940113
Right Shoulder Front-Back,6.68333400,-0.00884757
Right Shoulder Front-Back,6.75000000,-0.00833973
Right Shoulder Front-Back,6.81666700,-0.00811063
Right Shoulder Front-Back,6.90000100,-0.00422591
Right Shoulder Front-Back,6.95000000,-0.00059794
Right Shoulder Front-Back,6.96666700,0.00122516
Right Shoulder Front-Back,6.98333400,0.00340309
Right Shoulder Front-Back,7.03333400,0.00966321
Right Shoulder Front-Back,7.06666700,0.01030163
Right Shoulder Front-Back,7.13333400,0.00370967
Right Shoulder Front-Back,7.15000100,0.00260865
Right Shoulder Front-Back,7.16666700,0.00225044
Right Shoulder Front-Back,7.21666700,0.00407689
Right Shoulder Front-Back,7.25000000,0.00497000
Right Shoulder Front-Back,7.33333300,0.00306712
Right Shoulder Front-Back,7.36666700,0.00325176
Right Shoulder Front-Back,7.45000000,0.00547254
Right Shoulder Front-Back,7.50000000,0.00456946
Right Shoulder Front-Back,7.55000000,0.00305991
Right Shoulder Front-Back,7.58333300,0.00359300
Right Shoulder Front-Back,7.65000100,0.00767085
Right Shoulder Front-Back,7.70000000,0.00846245
Right Shoulder Front-Back,7.75000000,0.00747587
Right Shoulder Front-Back,7.80000000,0.00837504
Right Shoulder Front-Back,7.86666700,0.01133192
Right Shoulder Front-Back,7.95000000,0.01034315
Right Shoulder Front-Back,8.03333400,0.00830977
Right Shoulder Front-Back,8.15000100,0.00775534
Right Shoulder Front-Back,8.26666700,0.00351214
Right Shoulder Front-Back,8.31666800,0.00094575
Right Shoulder Front-Back,8.33333400,-0.00000011
Right Arm Down-Up,0.00000000,-0.74782880
Right Arm Down-Up,0.81666670,-0.80157390
Right Arm Down-Up,1.63333300,-0.88712790
Right Arm Down-Up,2.46666700,-0.89225890
Right Arm Down-Up,3.28333400,-0.80895600
Right Arm Down-Up,4.11666700,-0.74734600
Right Arm Down-Up,4.93333300,-0.81539920
Right Arm Down-Up,5.75000000,-0.89912990
Right Arm Down-Up,6.58333300,-0.86824200
Right Arm Down-Up,7.40000100,-0.79371990
Right Arm Down-Up,8.23333400,-0.74784620
Right Arm Down-Up,8.33333400,-0.74782810
Right Arm Front-Back,0.00000000,0.17997880
Right Arm Front-Back,0.66666670,0.17562970
Right Arm Front-Back,1.00000000,0.16946750
Right Arm Front-Back,1.38333300,0.16211070
Right Arm Front-Back,1.93333300,0.15490050
Right Arm Front-Back,2.43333300,0.15524890
Right Arm Front-Back,3.16666700,0.16617980
Right Arm Front-Back,3.35000000,0.16869200
Right Arm Front-Back,3.56666700,0.17252190
Right Arm Front-Back,3.88333300,0.17406700
Right Arm Front-Back,4.06666700,0.17650980
Right Arm Front-Back,4.65000000,0.17162990
Right Arm Front-Back,5.13333400,0.16268890
Right Arm Front-Back,5.95000000,0.15346740
Right Arm Front-Back,6.41666700,0.15750910
Right Arm Front-Back,6.93333400,0.16552430
Right Arm Front-Back,7.11666700,0.16778330
Right Arm Front-Back,7.36666700,0.17223910
Right Arm Front-Back,7.66666700,0.17569240
Right Arm Front-Back,7.88333400,0.17684540
Right Arm Front-Back,8.33333400,0.17997870
Right Arm Twist In-Out,0.00000000,0.12741750
Right Arm Twist In-Out,0.23333330,0.12756950
Right Arm Twist In-Out,0.50000000,0.13094450
Right Arm Twist In-Out,0.90000000,0.13647890
Right Arm Twist In-Out,1.41666700,0.14418580
Right Arm Twist In-Out,1.81666700,0.14682300
Right Arm Twist In-Out,2.35000000,0.14454280
Right Arm Twist In-Out,2.95000000,0.13696950
Right Arm Twist In-Out,3.26666700,0.13386510
Right Arm Twist In-Out,3.60000000,0.12935520
Right Arm Twist In-Out,3.90000000,0.12787340
Right Arm Twist In-Out,4.11666700,0.12680120
Right Arm Twist In-Out,4.93333300,0.13765880
Right Arm Twist In-Out,5.70000000,0.14490320
Right Arm Twist In-Out,6.06666700,0.14409180
Right Arm Twist In-Out,6.88333400,0.13655210
Right Arm Twist In-Out,7.15000100,0.13397550
Right Arm Twist In-Out,7.53333400,0.13071720
Right Arm Twist In-Out,7.86666700,0.12893980
Right Arm Twist In-Out,8.08333400,0.12779470
Right Arm Twist In-Out,8.33333400,0.12741760
Right Forearm Stretch,0.00000000,0.82890400
Right Forearm Stretch,8.33333400,0.82890400
Right Forearm Twist In-Out,0.00000000,0.13049180
Right Forearm Twist In-Out,0.36666670,0.13144900
Right Forearm Twist In-Out,0.60000000,0.13177060
Right Forearm Twist In-Out,1.00000000,0.13346660
Right Forearm Twist In-Out,1.16666700,0.13392110
Right Forearm Twist In-Out,1.36666700,0.13232950
Right Forearm Twist In-Out,1.56666700,0.13293850
Right Forearm Twist In-Out,1.85000000,0.13213690
Right Forearm Twist In-Out,2.06666700,0.13034310
Right Forearm Twist In-Out,2.33333300,0.12829830
Right Forearm Twist In-Out,2.83333300,0.12759280
Right Forearm Twist In-Out,3.28333400,0.12844020
Right Forearm Twist In-Out,3.63333300,0.12970080
Right Forearm Twist In-Out,3.85000000,0.12950630
Right Forearm Twist In-Out,4.10000000,0.13036750
Right Forearm Twist In-Out,4.55000000,0.13039740
Right Forearm Twist In-Out,4.75000000,0.12942360
Right Forearm Twist In-Out,5.03333400,0.12995170
Right Forearm Twist In-Out,5.46666700,0.12813990
Right Forearm Twist In-Out,5.86666700,0.12661170
Right Forearm Twist In-Out,6.68333400,0.12682330
Right Forearm Twist In-Out,7.05000000,0.12957560
Right Forearm Twist In-Out,7.28333400,0.13014660
Right Forearm Twist In-Out,7.61666700,0.13174640
Right Forearm Twist In-Out,7.95000000,0.13079140
Right Forearm Twist In-Out,8.15000100,0.13182690
Right Forearm Twist In-Out,8.33333400,0.13049170
Right Hand Down-Up,0.00000000,-0.01375041
Right Hand Down-Up,0.10000000,-0.01375493
Right Hand Down-Up,0.21666670,-0.01405919
Right Hand Down-Up,0.35000000,-0.01394282
Right Hand Down-Up,0.45000000,-0.01437122
Right Hand Down-Up,0.56666670,-0.01439449
Right Hand Down-Up,0.71666670,-0.01420020
Right Hand Down-Up,0.81666670,-0.01485038
Right Hand Down-Up,0.91666670,-0.01508001
Right Hand Down-Up,1.05000000,-0.01722415
Right Hand Down-Up,1.20000000,-0.01681580
Right Hand Down-Up,1.31666700,-0.01742732
Right Hand Down-Up,1.43333300,-0.01744456
Right Hand Down-Up,1.53333300,-0.01748200
Right Hand Down-Up,1.63333300,-0.01711972
Right Hand Down-Up,1.75000000,-0.01746313
Right Hand Down-Up,1.86666700,-0.01715977
Right Hand Down-Up,1.98333300,-0.01717911
Right Hand Down-Up,2.11666700,-0.01694481
Right Hand Down-Up,2.25000000,-0.01661255
Right Hand Down-Up,2.36666700,-0.01647060
Right Hand Down-Up,2.48333300,-0.01631231
Right Hand Down-Up,2.60000000,-0.01616784
Right Hand Down-Up,2.76666700,-0.01514439
Right Hand Down-Up,2.96666700,-0.01544512
Right Hand Down-Up,3.13333300,-0.01482758
Right Hand Down-Up,3.23333400,-0.01444969
Right Hand Down-Up,3.31666700,-0.01443214
Right Hand Down-Up,3.40000000,-0.01440447
Right Hand Down-Up,3.50000000,-0.01333810
Right Hand Down-Up,3.60000000,-0.01368279
Right Hand Down-Up,3.71666700,-0.01389675
Right Hand Down-Up,3.86666700,-0.01423559
Right Hand Down-Up,3.95000000,-0.01405953
Right Hand Down-Up,4.03333400,-0.01343048
Right Hand Down-Up,4.11666700,-0.01395989
Right Hand Down-Up,4.21666700,-0.01392984
Right Hand Down-Up,4.33333300,-0.01440238
Right Hand Down-Up,4.46666700,-0.01377756
Right Hand Down-Up,4.63333400,-0.01425655
Right Hand Down-Up,4.78333400,-0.01396625
Right Hand Down-Up,4.98333400,-0.01429856
Right Hand Down-Up,5.08333300,-0.01466019
Right Hand Down-Up,5.18333300,-0.01474404
Right Hand Down-Up,5.31666700,-0.01473273
Right Hand Down-Up,5.43333300,-0.01487567
Right Hand Down-Up,5.56666700,-0.01498995
Right Hand Down-Up,5.71666700,-0.01502014
Right Hand Down-Up,5.83333300,-0.01484067
Right Hand Down-Up,5.93333400,-0.01453432
Right Hand Down-Up,6.05000000,-0.01411143
Right Hand Down-Up,6.31666700,-0.01402254
Right Hand Down-Up,6.43333400,-0.01375546
Right Hand Down-Up,6.56666700,-0.01386782
Right Hand Down-Up,6.80000000,-0.01337000
Right Hand Down-Up,6.98333400,-0.01351100
Right Hand Down-Up,7.08333300,-0.01368129
Right Hand Down-Up,7.18333400,-0.01324841
Right Hand Down-Up,7.30000000,-0.01330557
Right Hand Down-Up,7.45000000,-0.01304588
Right Hand Down-Up,7.60000000,-0.01264921
Right Hand Down-Up,7.70000000,-0.01312320
Right Hand Down-Up,7.81666700,-0.01376501
Right Hand Down-Up,7.98333400,-0.01369764
Right Hand Down-Up,8.23333400,-0.01353589
Right Hand Down-Up,8.33333400,-0.01375019
Right Hand In-Out,0.00000000,0.00032872
Right Hand In-Out,0.01666667,0.00021674
Right Hand In-Out,0.03333334,0.00018737
Right Hand In-Out,0.05000000,0.00021409
Right Hand In-Out,0.08333334,0.00046008
Right Hand In-Out,0.15000000,0.00134395
Right Hand In-Out,0.25000000,0.00202662
Right Hand In-Out,0.30000000,0.00186307
Right Hand In-Out,0.38333340,0.00118710
Right Hand In-Out,0.41666670,0.00144867
Right Hand In-Out,0.46666670,0.00222206
Right Hand In-Out,0.51666670,0.00236235
